C,D,E,F,G,H,I,K,N,O,R,S,T,U,V,W,Y,Z
0,20.1,34.5,17.2,37.7,22.1,35.2,33,4.1233333333,36.9333333333,21.29,40.2,18.79,38.9,4.875,754.375,5.75,40
0,20.1,34.5,17.2,37.7,22.1,35.2,33,4.2633333333,37,21.29,40.1266666667,18.79,38.9,4.8833333333,754.35,5.8333333333,40
0,20.0666666667,34.4666666667,17.2,37.79,22.0666666667,35.1633333333,33.09,4.5633333333,36.6,21.2,40.06,18.79,38.9,4.8916666667,754.325,5.9166666667,40
0,20,34.4975,17.2,37.79,22,35.09,33.09,4.8966666667,36.1933333333,21.2,40.06,18.79,39.03,4.9,754.3,6,40
0,20,34.9966666667,17.2,37.99,21.9633333333,34.8933333333,33.09,5.26,35.6,21.2,40.2,18.79,39.1633333333,5.0666666667,754.2833333333,6,40
0,20.1,35.3266666667,17.2,38.36,21.815,34.225,33.1725,5.55,34.9357142857,21.2,40.05,18.79,39.0266666667,5.2333333333,754.2666666667,6,40
0,20.1,35.66,17.2,38.6333333333,21.73,34.1333333333,33.4633333333,5.7633333333,34.59,21.2,39.6333333333,18.79,38.9,5.4,754.25,6,40
0,20.1,35.79,17.23,38.8266666667,21.7,34.4,33.7233333333,5.9966666667,34.5666666667,21.1333333333,39.36,18.79,38.6333333333,5.5666666667,754.2333333333,6,40
0,20.1,35.79,17.29,38.9,21.7,34.4,33.79,6.395,34.195,21.1,39.0266666667,18.79,38.3,5.7333333333,754.2166666667,6,40
10,20.1,36.03,17.29,39.03,21.7,34.3333333333,33.8175,6.73,33.2266666667,21.1,38.7225,18.79,38.0266666667,5.9,754.2,6,40
0,20.1,36.09,17.3566666667,39.03,21.76,34.5933333333,33.9,7.03,31.8933333333,21.0333333333,38.4633333333,18.79,37.6933333333,6.05,754.2166666667,6.1666666667,40
0,20.1,36.06,17.4266666667,39,21.9933333333,36.3933333333,34,7.35,31.1844444444,21,38.1788888889,18.76,37.4666666667,6.2,754.2333333333,6.3333333333,40
0,20.1,36,17.5,38.9333333333,22.3266666667,37.4666666667,34,7.6,30.3666666667,21,38.09,18.7,37.2666666667,6.35,754.25,6.5,40
0,20.1,36.1666666667,17.6,38.7233333333,22.7633333333,38.39,34.23,7.8666666667,29.2333333333,20.89,38,18.7,37.06,6.5,754.2666666667,6.6666666667,40
0,20.1666666667,36.2266666667,17.6,38.9233333333,22.9633333333,38.2566666667,34.4475,8.025,28.8175,20.89,37.925,18.7,36.9333333333,6.65,754.2833333333,6.8333333333,40
0,20.1,36.09,17.6,38.8633333333,23.23,38.09,34.56,8.2333333333,28.3333333333,20.8566666667,37.76,18.7,36.76,6.8,754.3,7,40
0,20.1,36.09,17.6,38.79,23.3566666667,37.9633333333,34.4666666667,8.445,27.195,20.85,37.7,18.7,36.6266666667,6.8833333333,754.35,7,40
0,20.1,36.3933333333,17.7,38.8633333333,23.5,37.66,34.475,8.445,26.695,20.8566666667,37.6333333333,18.7,36.4666666667,6.9666666667,754.4,7,40
0,20.1666666667,37.6,17.7,39.3966666667,23.36,36.86,34.4666666667,8.4266666667,27.6566666667,20.79,37.5,18.7,36.4,7.05,754.45,7,40
0,20.23,38.7233333333,17.7,40.4633333333,23.1666666667,35.7666666667,34.6266666667,8.5,28.5966666667,20.79,37.5,18.6333333333,36.23,7.1333333333,754.5,7,40
0,20.23,38.2566666667,17.7,40.53,23.0333333333,35.2266666667,34.7,8.36,28.2666666667,20.79,37.5,18.6333333333,36.1566666667,7.2166666667,754.55,7,40
0,20.2,37.76,17.7,40.3333333333,22.89,34.8333333333,34.7,8.36,28.9333333333,20.7,37.4,18.7,36.2,7.3,754.6,7,40
0,20.2,37.525,17.7675,40.095,22.8233333333,34.5666666667,34.6266666667,8.5333333333,28.5,20.7,37.4,18.6333333333,36.03,7.2666666667,754.6166666667,6.8333333333,40
0,20.2,37.3266666667,17.79,39.9333333333,22.76,34.4,34.59,8.66,28.0266666667,20.7,37.4,18.6333333333,36.03,7.2333333333,754.6333333333,6.6666666667,40
0,20.2,37.1633333333,17.89,39.7233333333,22.6333333333,34.2666666667,34.59,8.96,28.2333333333,20.76,37.4,18.6,35.9,7.2,754.65,6.5,40
0,20.2,37.03,17.9633333333,39.53,22.55,34.145,34.6266666667,9.16,28.5666666667,20.7,37.4,18.6666666667,35.9666666667,7.1666666667,754.6666666667,6.3333333333,40
0,20.2,36.9666666667,18,39.4,22.5,34.09,34.7,9.3,29.09,20.7,37.4,18.6,35.79,7.1333333333,754.6833333333,6.1666666667,40
0,20.2,36.9,18.0666666667,39.4,22.4266666667,34.03,34.7,9.2,30.3,20.7,37.4333333333,18.6,35.79,7.1,754.7,6,40
0,20.2,36.9,18,39.29,22.3566666667,34,34.7675,8.9266666667,31.3,20.6333333333,37.4333333333,18.6,35.79,7.1666666667,754.7666666667,5.8333333333,36.6666666667
0,20.2,36.9,18,39.3633333333,22.29,34,34.8633333333,8.83,32.66,20.6,37.45,18.6,35.8633333333,7.2333333333,754.8333333333,5.6666666667,33.3333333333
0,20.2,36.9,18.0333333333,39.4333333333,22.26,34.06,34.9,8.89,33.86,20.6,37.53,18.6,35.9333333333,7.3,754.9,5.5,30
0,20.2,36.9,18.0333333333,39.4333333333,22.2,34,34.9666666667,9.0666666667,34.9333333333,20.6,37.59,18.6,36,7.3666666667,754.9666666667,5.3333333333,26.6666666667
0,20.2,36.9333333333,18,39.4333333333,22.1666666667,34.09,35.1266666667,9,35.9333333333,20.6,37.7,18.6,36.09,7.4333333333,755.0333333333,5.1666666667,23.3333333333
0,20.2,37,18.0666666667,39.56,22.1,34.09,35.26,9.13,36.89,20.6,37.76,18.6,36.1633333333,7.5,755.1,5,20
0,20.2,37.09,18.1,39.59,22,34.09,35.3266666667,9.3233333333,37.1633333333,20.5,37.9333333333,18.6,36.23,7.4333333333,755.1333333333,4.8333333333,21.5
0,20.1333333333,37.1633333333,18.1,39.59,21.9266666667,34.1633333333,35.4,9.6,36.5,20.5,38,18.6,36.29,7.3666666667,755.1666666667,4.6666666667,23
0,20.1333333333,37.2,18.2,39.59,21.89,34.2,35.53,10,36.2266666667,20.5,38.09,18.6,36.4,7.3,755.2,4.5,24.5
0,20.1333333333,37.3333333333,18.26,39.59,21.89,34.26,35.6633333333,10.63,35.4266666667,20.5,38.09,18.6,36.4666666667,7.2333333333,755.2333333333,4.3333333333,26
0,20.1,37.5666666667,18.3233333333,39.5,21.9933333333,35.1,35.79,10.9633333333,33.1666666667,20.5,38.2,18.6,36.53,7.1666666667,755.2666666667,4.1666666667,27.5
0,20.1666666667,37.76,18.39,39.5,22.3266666667,36.4933333333,35.79,10.8966666667,29.7266666667,20.5,38.2,18.6,36.6725,7.1,755.3,4,29
0,20.2,37.8633333333,18.5,39.6266666667,22.8,37.6333333333,35.9,10.23,29.8666666667,20.5,38.29,18.6,36.7,7.35,755.2666666667,4,30.8333333333
0,20.15,37.7225,18.5,39.6725,23.1333333333,38.1,35.9,8.8666666667,34.53,20.5,38.23,18.6,36.6633333333,7.6,755.2333333333,4,32.6666666667
0,20.2,37.7,18.6333333333,39.59,23.46,38.3633333333,36,8.6,38.39,20.5,38.2,18.6,36.59,7.85,755.2,4,34.5
0,20.46,39.2233333333,18.7633333333,39.4,23.6,37.8233333333,36,8.9,42.8633333333,20.5,38.2,18.6,36.6266666667,8.1,755.1666666667,4,36.3333333333
0,20.6,38.63,18.9633333333,39.4,23.55,36.595,36.1933333333,9.525,44.5425,20.4266666667,38.23,18.6,36.7,8.35,755.1333333333,4,38.1666666667
0,20.6333333333,38.2,19.23,39.3633333333,23.5666666667,36.0266666667,36.5266666667,10.1266666667,44.6666666667,20.5,38.3633333333,18.6,36.73,8.6,755.1,4,40
0,20.7,38.1266666667,19.3566666667,39.23,23.4266666667,35.8266666667,36.86,10.3666666667,44.2966666667,20.39,38.29,18.6,36.79,8.4166666667,755.15,3.8333333333,40
0,20.8233333333,38,19.5333333333,39.0266666667,23.39,35.7,37.1725,10.76,44.1633333333,20.39,38.3633333333,18.6,36.8266666667,8.2333333333,755.2,3.6666666667,40
0,20.89,38,19.7266666667,38.7666666667,23.3233333333,35.7,37.43,11,40.8233333333,20.39,38.4,18.6,36.9,8.05,755.25,3.5,40
0,21,38.53,19.79,38.4666666667,23.29,35.8,37.53,10.6666666667,38.3633333333,20.39,38.5,18.6,37,7.8666666667,755.3,3.3333333333,40
0,21.0666666667,38.79,19.8566666667,38.4,23.3566666667,36.3333333333,37.7233333333,10.1633333333,34.0566666667,20.39,38.5,18.6,37,7.6833333333,755.35,3.1666666667,40
0,21.23,38.8266666667,19.9266666667,38.2233333333,23.6633333333,37.03,37.86,9.6966666667,34.33,20.39,38.5,18.6,36.9666666667,7.5,755.4,3,40
0,21.29,39.0266666667,20,38.03,23.93,37.1633333333,38.1333333333,9.1266666667,35.2566666667,20.39,38.4333333333,18.6,36.9,7.5833333333,755.4666666667,3.5,40
0,21.4266666667,39.06,20.0333333333,38,24.1633333333,37.3633333333,38.1333333333,8.9266666667,37.7966666667,20.3566666667,38.4,18.6,36.79,7.6666666667,755.5333333333,4,40
0,21.5666666667,39.1333333333,20.1,38,24.29,37.23,37.9333333333,9.1,40.5333333333,20.3566666667,38.4,18.6,36.79,7.75,755.6,4.5,40
0,21.7,39.1333333333,20.23,37.9,24.4266666667,37,37.76,9.5,41.7933333333,20.39,38.29,18.6,36.79,7.8333333333,755.6666666667,5,40
0,21.76,38.9333333333,20.3566666667,37.8266666667,24.5666666667,36.86,37.6266666667,9.8666666667,41.23,20.39,38.3633333333,18.6,36.79,7.9166666667,755.7333333333,5.5,40
0,21.8233333333,38.79,20.4266666667,37.7,24.6,36.5266666667,37.4666666667,10,41.03,20.39,38.4,18.6,36.79,8,755.8,6,40
0,21.89,38.6566666667,20.5,37.6266666667,24.5333333333,36.1333333333,37.4,10.1,40.0666666667,20.3233333333,38.4666666667,18.6,36.79,7.9333333333,755.8166666667,5.5,38.1666666667
0,21.9266666667,38.2966666667,20.6,37.5,24.3566666667,35.5266666667,37.3633333333,10.2933333333,40.4666666667,20.39,38.5,18.6,36.79,7.8666666667,755.8333333333,5,36.3333333333
0,22,37.9975,20.6975,37.3975,24.23,35.2666666667,37.29,10.96,40.4633333333,20.3233333333,38.5,18.6,36.9,7.8,755.85,4.5,34.5
0,22.0666666667,37.9,20.79,37.23,24.0666666667,35.06,37.29,10.9975,38.7925,20.3233333333,38.6266666667,18.6,36.9666666667,7.7333333333,755.8666666667,4,32.6666666667
0,22.1,37.76,20.79,37.1633333333,24,34.9333333333,37.29,11.09,38.6666666667,20.3233333333,38.7,18.6,37.03,7.6666666667,755.8833333333,3.5,30.8333333333
0,22.1,37.8333333333,20.79,37.09,23.8566666667,34.9,37.3266666667,11.6,36.2266666667,20.29,38.8266666667,18.6,37.09,7.6,755.9,3,29
0,22.2,37.8633333333,20.89,37.09,23.6975,34.95,37.6,11.7266666667,33.1666666667,20.29,39.16,18.7,37.29,7.7333333333,755.8666666667,3.1666666667,30.8333333333
0,22.2,37.79,20.89,37.09,23.5333333333,34.9666666667,38.0966666667,11.83,31.3233333333,20.4266666667,39.7666666667,18.6333333333,37.29,7.8666666667,755.8333333333,3.3333333333,32.6666666667
0,22.2,37.6633333333,21,37.09,23.4633333333,34.9666666667,38.42,11.9633333333,29.7233333333,20.5666666667,40.0266666667,18.6666666667,37.3633333333,8,755.8,3.5,34.5
0,22.2,37.53,21,37.09,23.39,34.9,38.59,12.1,28,20.6333333333,40.3266666667,18.6666666667,37.3633333333,8.1333333333,755.7666666667,3.6666666667,36.3333333333
0,22.23,37.5,21.1,37.09,23.3566666667,35,38.7,12.16,26.6666666667,20.7675,40.475,18.7,37.4333333333,8.2666666667,755.7333333333,3.8333333333,38.1666666667
0,22.29,37.5,21.1,37.03,23.29,34.9333333333,38.76,12.33,25.2333333333,20.8566666667,40.56,18.7,37.56,8.4,755.7,4,40
0,22.3233333333,37.5966666667,21.1,36.9666666667,23.29,35.03,38.8266666667,12.39,23.2333333333,21,40.6633333333,18.7,37.59,8.55,755.6666666667,4,40
0,22.39,37.53,21.1666666667,36.8266666667,23.29,35.09,38.9666666667,12.5333333333,21.9666666667,21.0666666667,40.6633333333,18.7,37.59,8.7,755.6333333333,4,40
0,22.4266666667,37.1633333333,21.2,36.79,23.29,35.2,39,12.46,21.3666666667,21.1333333333,40.7,18.7,37.59,8.85,755.6,4,40
0,22.5,37.09,21.2,36.79,23.23,35.2,39,12.2333333333,21.3666666667,21.2,40.7,18.76,37.59,9,755.5666666667,4,40
20,22.5333333333,37,21.2,36.79,23.2,35.23,39.0666666667,11.96,22.16,21.29,40.79,18.73,37.59,9.15,755.5333333333,4,40
0,22.6,37.1333333333,21.2,36.79,23.2,35.29,39.46,11.4,24.6633333333,21.29,40.8633333333,18.79,37.59,9.3,755.5,4,40
10,22.6333333333,39.6933333333,21.2,37.1966666667,23.1666666667,35.3266666667,39.8333333333,10.7933333333,28.0633333333,21.34,40.795,18.79,37.59,9.3166666667,755.5,4,40
10,22.76,39.4933333333,21.2,37.7966666667,23.1,35.4666666667,39.6266666667,10.53,30.6666666667,21.29,40.5666666667,18.79,37.6725,9.3333333333,755.5,4,40
0,22.89,39,21.2,38.1266666667,23.1,35.6266666667,39.53,10.1966666667,31.7266666667,21.3233333333,40.6266666667,18.79,37.7,9.35,755.5,4,40
0,22.9633333333,38.6666666667,21.2,38.2,23.1,35.76,40.13,9.756,32.874,21.4633333333,40.8333333333,18.79,37.7,9.3666666667,755.5,4,40
0,23.05,37.895,21.29,38.09,23.1,35.79,40.73,9.3966666667,32.99,21.6,40.79,18.79,37.7,9.3833333333,755.5,4,40
10,23.1333333333,37.6,21.29,37.9666666667,23.0333333333,35.79,40.73,9.0633333333,33.0633333333,21.6666666667,40.79,18.79,37.8633333333,9.4,755.5,4,40
0,23.2,37.3266666667,21.3566666667,37.8266666667,23,35.79,40.4666666667,8.86,34.1666666667,21.79,40.76,18.79,37.79,9.15,755.5,4,40
0,23.23,37.06,21.39,37.7,23,35.79,40.2666666667,8.6666666667,35.2933333333,21.79,40.76,18.79,37.7,8.9,755.5,4,40
0,23.29,36.9333333333,21.4633333333,37.6266666667,22.945,35.79,40.2,8.4975,36.1725,21.79,40.8266666667,18.79,37.7,8.65,755.5,4,40
0,23.29,36.73,21.5,37.53,22.89,35.9,39.99,8.2566666667,37.0933333333,21.79,40.9,18.79,37.7,8.4,755.5,4,40
0,23.29,36.79,21.5,37.6633333333,22.89,35.9,39.79,8.0333333333,38.0666666667,21.89,41,18.79,37.7,8.15,755.5,4,40
0,23.39,36.79,21.5,37.73,22.8566666667,35.9,39.5266666667,7.8333333333,38.66,21.9633333333,41,18.79,37.7,7.9,755.5,4,40
0,23.39,36.73,21.5,37.79,22.79,35.9666666667,39.3266666667,7.6266666667,39.3666666667,22,40.95,18.79,37.7,7.7666666667,755.55,3.8333333333,40
0,23.39,36.6633333333,21.5,37.79,22.79,36,39.1633333333,7.4333333333,40.0333333333,22,41,18.79,37.7,7.6333333333,755.6,3.6666666667,40
0,23.39,36.59,21.5,37.8633333333,22.79,36,39.03,7.3666666667,40.5666666667,22.0666666667,41.1333333333,18.79,37.6266666667,7.5,755.65,3.5,40
0,23.39,36.59,21.4266666667,37.8266666667,22.79,36.03,38.8633333333,7.3,41.16,22.1,41.09,18.79,37.59,7.3666666667,755.7,3.3333333333,40
0,23.39,36.53,21.4266666667,37.8266666667,22.73,36.09,38.73,7.19,41.6333333333,22.1,41.09,18.79,37.59,7.2333333333,755.75,3.1666666667,40
0,23.39,36.4666666667,21.3566666667,37.9,22.7,36.1266666667,38.59,7.19,42.16,22.1333333333,41.1266666667,18.79,37.59,7.1,755.8,3,40
0,23.39,36.4,21.29,37.9,22.7,36.2,38.53,7.2633333333,42.86,22.2,41.26,18.79,37.59,7.05,755.8833333333,3,40
10,23.39,36.4,21.26,38,22.6,36.1266666667,38.4666666667,7.19,43.4666666667,22.2,41.5966666667,18.79,37.59,7,755.9666666667,3,40
0,23.3233333333,36.4,21.1333333333,38.1333333333,22.6,36.2,38.4,7.1566666667,44.7933333333,22.2,41.99,18.79,37.6675,6.95,756.05,3,40
10,23.29,36.5,21.1,38,22.6,36.23,38.29,7.09,45.6225,22.2,42.4266666667,18.79,38.1,6.9,756.1333333333,3,40
0,23.29,36.5,20.96,38,22.6,36.29,38.29,7.09,46.5633333333,22.2,42.8333333333,18.89,38.4333333333,6.85,756.2166666667,3,40
0,23.2,36.4,20.84,38.09,22.6,36.29,38.29,7.09,47.2566666667,22.1,43.1266666667,18.89,38.56,6.8,756.3,3,40
0,23.175,36.4,20.79,38.2,22.6,36.29,38.3633333333,7.03,47.7233333333,22.1,43.26,18.89,38.6266666667,6.8166666667,756.3,3,40
0,23.1,36.4,20.73,38.26,22.6,36.29,38.4,7.03,48.1666666667,22,43.36,18.89,38.7,6.8333333333,756.3,3,40
0,23.1,36.4,20.6666666667,38.4,22.6,36.29,38.4,7.09,48.7666666667,22,43.56,18.89,38.8266666667,6.85,756.3,3,40
0,23.0333333333,36.4,20.5333333333,38.4666666667,22.6,36.29,38.29,7.09,49.5,21.89,43.86,18.89,38.9,6.8666666667,756.3,3,40
0,23,36.4333333333,20.5,38.53,22.6,36.29,38.2,7.09,49.9,21.89,44.1933333333,18.89,38.9,6.8833333333,756.3,3,40
0,23,36.5,20.4266666667,38.59,22.6,36.29,38.26,7.1233333333,50.1566666667,21.89,44.86,18.89,38.9,6.9,756.3,3,40
0,22.89,36.59,20.3566666667,38.73,22.6,36.29,38.29,7.1233333333,50.49,21.8233333333,45.1933333333,18.89,38.9633333333,6.9166666667,756.3166666667,2.8333333333,37.1666666667
0,22.8233333333,36.59,20.29,38.8633333333,22.6,36.29,38.29,7.1233333333,51,21.79,45.8,18.9633333333,39.09,6.9333333333,756.3333333333,2.6666666667,34.3333333333
0,22.79,36.59,20.26,38.9,22.6,36.29,38.29,7.1233333333,51.26,21.79,46.2,18.9266666667,39.23,6.95,756.35,2.5,31.5
0,22.79,36.59,20.2,38.9666666667,22.6666666667,36.3633333333,38.29,7.09,51.4633333333,21.79,46.5266666667,18.9266666667,39.3633333333,6.9666666667,756.3666666667,2.3333333333,28.6666666667
0,22.7,36.59,20.1666666667,39.03,22.7,36.4,38.29,7.03,51.6633333333,21.79,46.8266666667,19,39.5,6.9833333333,756.3833333333,2.1666666667,25.8333333333
0,22.7,36.59,20.1,39.09,22.7,36.4666666667,38.29,6.9666666667,51.6266666667,21.73,47.0266666667,18.9266666667,39.5,7,756.4,2,23
0,22.6,36.53,20,39.1266666667,22.79,36.5,38.29,6.9,51.7,21.7,47.29,19,39.6266666667,6.9333333333,756.4333333333,2,23.3333333333
0,22.6,36.59,20,39.2,22.79,36.56,38.29,6.8,51.7666666667,21.7,47.3633333333,19,39.7,6.8666666667,756.4666666667,2,23.6666666667
0,22.5,36.7,19.89,39.29,22.8566666667,36.6633333333,38.29,6.8,51.975,21.7,47.4,19,39.73,6.8,756.5,2,24
0,22.5,36.76,19.89,39.3633333333,22.79,36.59,38.29,6.8,52.06,21.7,47.4666666667,19,39.8175,6.7333333333,756.5333333333,2,24.3333333333
0,22.4633333333,36.8633333333,19.79,39.4,22.89,36.7,38.26,6.7633333333,52.2,21.7,47.4,19,39.9666666667,6.6666666667,756.5666666667,2,24.6666666667
0,22.39,36.79,19.79,39.4,22.89,36.76,38.2,6.6233333333,52.1266666667,21.7,47.3266666667,19,40.03,6.6,756.6,2,25
0,22.3566666667,36.9,19.7,39.45,22.9266666667,36.79,38.2,6.5,52.0266666667,21.7,47.26,19,40.09,6.5666666667,756.65,2,27.5
0,22.29,36.9,19.7,39.53,23,36.79,38.2,6.4333333333,51.7666666667,21.7,47.2,19,40.1266666667,6.5333333333,756.7,2,30
0,22.29,36.9,19.7,39.59,23,36.79,38.1633333333,6.3666666667,51.79,21.6333333333,47,19,40.26,6.5,756.75,2,32.5
0,22.2,36.9,19.6,39.5,23,36.8633333333,38.1633333333,6.2266666667,51.53,21.6333333333,46.86,19,40.4,6.4666666667,756.8,2,35
0,22.2,36.9,19.6,39.56,23,36.9,38.09,6.1566666667,51.59,21.6,46.8633333333,19,40.4666666667,6.4333333333,756.85,2,37.5
0,22.1,37,19.5666666667,39.59,22.9725,36.9,38.09,6.09,51.6633333333,21.6,46.79,19.1,40.59,6.4,756.9,2,40
0,22.1,37,19.5,39.59,22.89,36.9,38.09,5.9666666667,51.86,21.6,46.6633333333,19.1,40.6633333333,6.2833333333,756.9,2,37.1666666667
0,22.0666666667,36.9666666667,19.4633333333,39.6633333333,22.89,37,38.09,5.9,52.06,21.6,46.53,19.0333333333,40.6266666667,6.1666666667,756.9,2,34.3333333333
0,22,36.9666666667,19.39,39.6633333333,22.89,37,38.03,5.8666666667,52.0666666667,21.6,46.3633333333,19.1,40.7,6.05,756.9,2,31.5
0,21.9633333333,37,19.39,39.73,22.89,37,38,5.8,52.26,21.6,46.29,19.1,40.73,5.9333333333,756.9,2,28.6666666667
0,21.89,37,19.3233333333,39.79,22.89,37,38,5.69,52.26,21.6,46.09,19.1,40.79,5.8166666667,756.9,2,25.8333333333
0,21.89,37.09,19.29,39.8266666667,22.89,37.09,38,5.69,52.2,21.5333333333,46,19.1,40.79,5.7,756.9,2,23
0,21.89,37.09,19.23,39.8266666667,22.89,37.09,38,5.59,52.2,21.5333333333,45.9333333333,19.1,40.79,5.6,756.9166666667,2,24
0,21.8566666667,37.09,19.2,39.9,22.89,37.09,38,5.5,52.29,21.5666666667,45.79,19.1,40.79,5.5,756.9333333333,2,25
0,21.79,37.09,19.2,39.9,22.89,37.09,37.9333333333,5.5,52.29,21.5,45.73,19.1,40.8633333333,5.4,756.95,2,26
0,21.79,37.1266666667,19.1666666667,39.9333333333,22.89,37.09,37.9,5.4,52.4333333333,21.5,45.59,19.1,40.9333333333,5.3,756.9666666667,2,27
0,21.73,37.2,19.1,40,22.89,37.09,37.8266666667,5.4,52.5,21.5,45.53,19.1,41,5.2,756.9833333333,2,28
0,21.7,37.2,19.0666666667,40.06,22.89,37.09,37.79,5.2633333333,52.26,21.5,45.4666666667,19.1,41,5.1,757,2,29
0,21.7,37.2,19,40,22.89,37.09,37.73,5.19,52.26,21.5,45.3266666667,19.1,41,5.0833333333,757.0333333333,1.8333333333,30.8333333333
0,21.7,37.2,19,40.09,22.89,37.1266666667,37.76,5.19,52.4333333333,21.4633333333,45.2233333333,19.1,41,5.0666666667,757.0666666667,1.6666666667,32.6666666667
0,21.6333333333,37.1266666667,18.9633333333,40.09,22.89,37.2,37.7,5.1233333333,52.5,21.39,45.09,19.1,41,5.05,757.1,1.5,34.5
0,21.65,37.145,18.89,40.09,22.89,37.2,37.7,5,52.4333333333,21.5,45.09,19.1,41.06,5.0333333333,757.1333333333,1.3333333333,36.3333333333
0,21.6,37.09,18.89,40.2,22.89,37.2,37.7,5,52.5,21.4266666667,44.9633333333,19.1,41.09,5.0166666667,757.1666666667,1.1666666667,38.1666666667
0,21.6,37.09,18.8233333333,40.2,22.89,37.2,37.7,4.9333333333,52.6266666667,21.39,44.9,19.1,41.09,5,757.2,1,40
0,21.6,37.09,18.79,40.2,22.89,37.2,37.7,5,52.76,21.39,44.9,19.1,41.1266666667,4.9666666667,757.2166666667,1,40
0,21.5333333333,37.09,18.79,40.2,22.89,37.2,37.6266666667,4.9666666667,52.9,21.39,44.79,19.1,41.2,4.9333333333,757.2333333333,1,40
0,21.5,37.1633333333,18.7,40.3266666667,22.89,37.2,37.7,4.9666666667,52.9666666667,21.39,44.73,19.1,41.1266666667,4.9,757.25,1,40
0,21.5,37.09,18.7,40.4,22.89,37.2,37.6266666667,4.9,52.9,21.3566666667,44.7,19.1,41.2,4.8666666667,757.2666666667,1,40
0,21.5,37.09,18.7,40.4,22.89,37.2,37.59,4.9,53.0266666667,21.29,44.6266666667,19.1,41.1266666667,4.8333333333,757.2833333333,1,40
0,21.5,37.09,18.7,40.4666666667,22.89,37.2,37.59,5,53.145,21.29,44.59,19.1,41.2,4.8,757.3,1,40
0,21.5,37.1633333333,18.6666666667,40.4666666667,22.8566666667,37.1633333333,37.59,5.1233333333,53.5666666667,21.29,44.59,19.1,41.2,4.8,757.35,1,40
0,21.5,37.1633333333,18.6666666667,40.5266666667,22.8566666667,37.1633333333,37.59,5.2633333333,53.8333333333,21.29,44.59,19.1,41.26,4.8,757.4,1,40
0,21.4633333333,37.1633333333,18.6,40.5,22.8566666667,37.1633333333,37.59,5.4633333333,54.1266666667,21.29,44.59,19.2,41.2,4.8,757.45,1,40
0,21.39,37.09,18.6,40.5,22.79,37.09,37.59,5.73,54.3333333333,21.29,44.59,19.1333333333,41.2,4.8,757.5,1,40
0,21.39,37.09,18.6,40.56,22.79,37.2,37.59,5.9633333333,54.5666666667,21.29,44.59,19.2,41.29,4.8,757.55,1,40
0,21.39,37.09,18.6666666667,40.56,22.79,37.2,37.59,6.23,54.8333333333,21.29,44.59,19.2,41.29,4.8,757.6,1,40
0,21.39,37.09,18.7,40.59,22.79,37.2,37.59,6.4633333333,54.9666666667,21.29,44.59,19.2,41.29,4.9,757.6833333333,1,40
0,21.39,37.09,18.7,40.53,22.79,37.2,37.59,6.59,54.6933333333,21.29,44.59,19.2,41.3266666667,5,757.7666666667,1,40
0,21.29,37.2666666667,18.79,40.4,22.79,37.2,37.59,6.76,54.8266666667,21.29,44.6633333333,19.2,41.5266666667,5.1,757.85,1,40
0,21.3566666667,37.66,18.89,40.59,22.73,36.9266666667,37.7233333333,7.0266666667,55.0266666667,21.29,44.59,19.2,41.4666666667,5.2,757.9333333333,1,40
0,21.39,37.95,18.9633333333,40.53,22.6,36.4333333333,38.5666666667,7.6,55.1933333333,21.2,44.43,19.2,41.4,5.3,758.0166666667,1,40
0,21.39,38,19,40.29,22.6,36.56,38.7,7.9333333333,54.6666666667,21.2,44.23,19.2,41.1633333333,5.4,758.1,1,40
0,21.39,38.3933333333,19,40.29,22.6,36.5,38.76,8.2266666667,53.86,21.2,43.93,19.2,41.03,5.5333333333,758.1666666667,1,40
0,21.39,38.26,19.1333333333,40.3633333333,22.6,36.5,38.73,8.4333333333,52.86,21.2,43.73,19.2,40.76,5.6666666667,758.2333333333,1,40
0,21.39,38.1266666667,19.2,40.23,22.6,36.545,38.99,8.93,51.0666666667,21.2,43.56,19.2,40.5666666667,5.8,758.3,1,40
0,21.39,38.09,19.2633333333,40.0266666667,22.6333333333,36.59,39.3266666667,9.2633333333,48.1933333333,21.1333333333,43.5,19.2,40.3633333333,5.9333333333,758.3666666667,1,40
10,21.39,38.03,19.53,39.7666666667,22.7,36.59,39.4666666667,9.65,42.495,21.2,43.5,19.2,40.29,6.0666666667,758.4333333333,1,40
0,21.3233333333,37.9,19.73,39.2966666667,22.7,36.59,39.5,10.63,41.1266666667,21.2,43.56,19.29,40.4,6.2,758.5,1,40
