c,d,e,f,g,h,I,k,n,o,r,s,t,u,v,w,y,z
0,22.5,39.0266666667,21,39.3266666667,20.89,40.2,37.1633333333,-4.0144444444,89.4194444444,22.1,39.7,17.79,37.3266666667,-1.6333333333,764.4666666667,2.6666666667,26.6666666667
10,22.5,38.8266666667,21,39.1633333333,21,40.06,36.9633333333,-4.065,89.4133333333,22.1,39.56,17.79,37.06,-1.7,764.45,2.5,27
20,22.5,38.73,21,39.03,21,40,36.7266666667,-4.1572222222,89.105,22.08,39.296,17.79,36.86,-1.7666666667,764.4333333333,2.3333333333,27.3333333333
10,22.5,38.73,21,38.9,20.9633333333,39.9,37.1333333333,-4.2988888889,88.5505555556,22,38.95,17.7,36.6633333333,-1.8333333333,764.4166666667,2.1666666667,27.6666666667
10,22.445,38.4,20.9266666667,38.9666666667,20.8233333333,39.9,38.0966666667,-4.4166666667,88.2205555556,21.9266666667,39.5666666667,17.7,36.6633333333,-1.9,764.4,2,28
10,22.39,38.73,20.89,39.09,20.76,39.8633333333,38.5633333333,-4.4222222222,88.6255555556,22,40.16,17.76,36.9333333333,-1.9666666667,764.35,2,28.1666666667
10,22.3233333333,38.8633333333,20.89,39.1633333333,20.6333333333,39.79,38.9633333333,-4.3327777778,89.5877777778,21.9816666667,40.9483333333,17.7,37.06,-2.0333333333,764.3,2,28.3333333333
10,22.29,39.1566666667,20.79,39.23,20.6,39.79,39.2675,-4.2144444444,89.9683333333,21.89,41.46,17.7,37.36,-2.1,764.25,2,28.5
20,22.29,39.29,20.79,39.3633333333,20.5333333333,39.8633333333,39.4666666667,-4.2994444444,89.6266666667,21.89,41.9475,17.7,37.56,-2.1666666667,764.2,2,28.6666666667
10,22.2,39.5666666667,20.7,39.4333333333,20.5,39.79,39.53,-4.4166666667,88.6505555556,21.84,42.145,17.7,37.73,-2.2333333333,764.15,2,28.8333333333
10,22.2,39.7,20.7,39.56,20.5,39.79,39.59,-4.5,88.5455555556,21.79,42.4475,17.7,37.79,-2.3,764.1,2,29
10,22.1,39.8266666667,20.5666666667,39.59,20.4633333333,39.76,39.7,-4.565,88.5683333333,21.79,42.696,17.7,37.95,-2.3833333333,764.0333333333,2,28.3333333333
10,22.1,39.9,20.5,39.6633333333,20.39,39.7,39.7,-4.6288888889,88.0644444444,21.79,42.8633333333,17.6666666667,38.09,-2.4666666667,763.9666666667,2,27.6666666667
10,22,39.9,20.39,39.73,20.39,39.7,39.79,-4.7144444444,88.2888888889,21.7,43.2266666667,17.6666666667,38.2233333333,-2.55,763.9,2,27
20,21.9266666667,39.9,20.39,39.8633333333,20.39,39.76,39.79,-4.6066666667,88.9422222222,21.7,43.6333333333,17.6,38.2666666667,-2.6333333333,763.8333333333,2,26.3333333333
10,21.89,39.9,20.29,40,20.39,39.79,39.79,-4.6177777778,88.6533333333,21.7,43.975,17.6,38.4,-2.7166666667,763.7666666667,2,25.6666666667
10,21.8233333333,39.9,20.23,40,20.3233333333,39.79,39.8633333333,-4.6511111111,88.8133333333,21.7,44.4,17.6,38.4,-2.8,763.7,2,25
10,21.79,39.9333333333,20.1666666667,40.09,20.39,39.79,39.8266666667,-4.6011111111,88.7738888889,21.7,44.845,17.6666666667,38.4666666667,-2.8833333333,763.5833333333,2,25.5
10,21.73,40,20.075,40.0675,20.3233333333,39.79,39.9,-4.5661111111,89.0538888889,21.7,45.3,17.6,38.4,-2.9666666667,763.4666666667,2,26
20,21.6666666667,40,20,40,20.29,39.7,39.9333333333,-4.4833333333,89.3183333333,21.7,45.56,17.6,38.4666666667,-3.05,763.35,2,26.5
0,21.6,40.1933333333,19.945,40,20.26,39.76,40,-4.535,88.6227777778,21.6,45.4666666667,17.6,38.59,-3.1333333333,763.2333333333,2,27
0,21.5666666667,40.5,19.89,40.03,20.2,39.7,40.0266666667,-4.6788888889,87.9266666667,21.5333333333,45.3266666667,17.6,38.6633333333,-3.2166666667,763.1166666667,2,27.5
0,21.5,40.6933333333,19.89,40.09,20.2,39.7,39.6933333333,-4.7327777778,87.9611111111,21.5,45.3266666667,17.6,38.8266666667,-3.3,763,2,28
0,21.4633333333,40.9,19.76,40.09,20.2,39.76,39.4,-4.7572222222,88.0411111111,21.478,45.48,17.6,38.9666666667,-3.4166666667,762.9166666667,2,27.1666666667
10,21.39,40.9,19.7,40.1633333333,20.2,39.7,39.3266666667,-4.8105555556,87.6727777778,21.39,45.56,17.6666666667,39.2,-3.5333333333,762.8333333333,2,26.3333333333
0,21.3233333333,40.8266666667,19.6666666667,40.06,20.2,39.7,39.1633333333,-4.9222222222,87.325,21.3566666667,45.8266666667,17.6,39.2,-3.65,762.75,2,25.5
0,21.26,40.76,19.6,40,20.2,39.7,39.09,-4.8777777778,87.8044444444,21.29,46.1,17.6,39.3266666667,-3.7666666667,762.6666666667,2,24.6666666667
0,21.2,40.7,19.6,40,20.2,39.76,39.03,-4.95,87.3294444444,21.29,46.36,17.6,39.4666666667,-3.8833333333,762.5833333333,2,23.8333333333
0,21.1666666667,40.7,19.5333333333,40,20.2,39.7,38.9666666667,-5.055,86.9644444444,21.29,46.6333333333,17.6,39.59,-4,762.5,2,23
0,21.1,40.7,19.5,40.03,20.2,39.76,38.9,-5.1233333333,87.2666666667,21.2,46.59,17.6,39.6633333333,-4,762.4,2,23.3333333333
0,21,40.59,19.4266666667,40.03,20.2,39.9666666667,38.6333333333,-5.0911111111,87.7433333333,21.2,46.7233333333,17.6,39.745,-4,762.3,2,23.6666666667
0,21,40.59,19.39,40.1266666667,20.26,40.0266666667,38.56,-5.0911111111,87.65,21.2,46.9333333333,17.6,39.9333333333,-4,762.2,2,24
0,20.9633333333,40.6633333333,19.39,40.2,20.29,40.09,38.4666666667,-5.1288888889,87.5644444444,21.2,47.06,17.6666666667,40.1333333333,-4,762.1,2,24.3333333333
0,20.89,40.6633333333,19.29,40.23,20.29,40.09,38.4,-5.1566666667,87.3283333333,21.2,47.1566666667,17.6,40.1266666667,-4,762,2,24.6666666667
0,20.89,40.59,19.23,40.23,20.29,40.09,38.43,-5.19,87.6361111111,21.1333333333,47.29,17.6,40.2,-4,761.9,2,25
0,20.89,40.59,19.2,40.29,20.29,40.09,38.29,-5.19,87.6577777778,21.1,47.4,17.6333333333,40.3266666667,-4,761.8166666667,2.1666666667,25.3333333333
0,20.79,40.59,19.2,40.3633333333,20.26,40.09,38.29,-5.2572222222,87.1816666667,21.1,47.4,17.6333333333,40.4,-4,761.7333333333,2.3333333333,25.6666666667
0,20.79,40.59,19.1666666667,40.4,20.2,40.09,38.23,-5.3380952381,87.1123809524,21,47.4,17.6,40.4333333333,-4,761.65,2.5,26
0,20.76,40.53,19.1,40.4,20.245,40.245,38.09,-5.3428571429,86.9904761905,21,47.5666666667,17.6,40.5,-4,761.5666666667,2.6666666667,26.3333333333
0,20.7,40.59,19.1,40.4666666667,20.23,40.23,38.1633333333,-5.4166666667,86.575,21,47.76,17.6,40.6266666667,-4,761.4833333333,2.8333333333,26.6666666667
0,20.7,40.59,19,40.4,20.23,40.23,38.06,-5.51,85.9883333333,20.9633333333,47.6633333333,17.6,40.76,-4,761.4,3,27
0,20.6333333333,40.53,19,40.4,20.26,40.29,38,-5.51,86.21,20.89,47.59,17.6,40.9333333333,-4,761.3,3,27
0,20.6,40.53,18.9633333333,40.4,20.26,40.3633333333,38,-5.5,86.4555555556,20.89,47.56,17.6,41,-4,761.2,3,27
0,20.575,40.59,18.89,40.4,20.29,40.4,38,-5.4833333333,86.3644444444,20.89,47.5,17.6,41.1266666667,-4,761.1,3,27
0,20.5,40.59,18.89,40.4,20.29,40.4666666667,38,-5.4,86.7666666667,20.89,47.4,17.6,41.26,-4,761,3,27
0,20.5,40.6266666667,18.89,40.4,20.29,40.5,37.925,-5.4444444444,86.5055555556,20.89,47.3266666667,17.6,41.4,-4,760.9,3,27
0,20.4266666667,40.5666666667,18.79,40.29,20.29,40.5,37.9,-5.4722222222,86.3416666667,20.89,47.3175,17.6,41.4666666667,-4,760.8,3,27
0,20.39,40.59,18.79,40.3633333333,20.29,40.53,37.8633333333,-5.53,85.8394444444,20.89,47.4,17.6,41.59,-4.0833333333,760.7166666667,3,26.1666666667
0,20.39,40.6633333333,18.7,40.3266666667,20.29,40.59,37.79,-5.53,86.3,20.79,47.2,17.6,41.59,-4.1666666667,760.6333333333,3,25.3333333333
0,20.29,40.7,18.7,40.4,20.26,40.59,37.8633333333,-5.5,86.3555555556,20.79,47.2,17.6,41.59,-4.25,760.55,3,24.5
0,20.29,40.7,18.7,40.4,20.26,40.59,37.8633333333,-5.525,86.2,20.79,47.2,17.6,41.6266666667,-4.3333333333,760.4666666667,3,23.6666666667
0,20.29,40.7,18.6333333333,40.3266666667,20.2,40.59,37.9,-5.535,86.3827777778,20.73,47.2,17.6,41.7,-4.4166666667,760.3833333333,3,22.8333333333
0,20.23,40.7,18.6,40.29,20.2,40.59,37.9,-5.4833333333,86.7727777778,20.7,47.09,17.6,41.7,-4.5,760.3,3,22
0,20.2,40.7666666667,18.6,40.29,20.2,40.59,37.9,-5.4277777778,87.055,20.7,47.09,17.6,41.76,-4.55,760.25,2.8333333333,22
0,20.2,41.0266666667,18.5666666667,40.4333333333,20.2,40.6633333333,37.9,-5.3833333333,86.8833333333,20.7,47.09,17.6,41.8633333333,-4.6,760.2,2.6666666667,22
10,20.2,41.2666666667,18.5666666667,40.6333333333,20.1,40.7,37.9,-5.4,86.7755555556,20.7,47.09,17.6,41.79,-4.65,760.15,2.5,22
0,20.2,41.4,18.5,40.86,20.1,40.76,37.8266666667,-5.4,86.71,20.6,46.9,17.6,41.76,-4.7,760.1,2.3333333333,22
10,20.1333333333,41.4,18.5,41,20.1,40.79,37.9,-5.3722222222,86.6644444444,20.6,46.845,17.6,41.7,-4.75,760.05,2.1666666667,22
0,20.1333333333,41.4,18.5,41.1266666667,20.1,40.73,37.9,-5.3333333333,87.0366666667,20.6,46.9,17.5666666667,41.6633333333,-4.8,760,2,22
20,20.1,41.36,18.39,41.1266666667,20.1,40.79,38.2666666667,-5.3,86.9222222222,20.6,47.035,17.5,41.59,-4.75,759.9666666667,2,21.6666666667
0,20.1,41.56,18.39,41.3333333333,20.1,40.79,38.4666666667,-5.3333333333,86.5338888889,20.6,47.03,17.5666666667,41.43,-4.7,759.9333333333,2,21.3333333333
0,20.1,41.59,18.3566666667,41.4633333333,20.1,40.73,38.4666666667,-5.2927777778,86.7077777778,20.5,46.76,17.5,41.23,-4.65,759.9,2,21
0,20.0333333333,41.4633333333,18.29,41.59,20.1,40.79,38.4,-5.1677777778,86.8183333333,20.5,46.5666666667,17.5,41.0266666667,-4.6,759.8666666667,2,20.6666666667
0,20.05,41.45,18.3566666667,41.59,20.1,40.79,38.4,-5.19,86.5366666667,20.4725,46.2175,17.5,40.7666666667,-4.55,759.8333333333,2,20.3333333333
0,20,41.4,18.29,41.59,20.1,40.9,38.4,-5.2266666667,86.6716666667,20.39,45.895,17.5,40.5266666667,-4.5,759.8,2,20
0,20,41.4,18.29,41.59,20.0333333333,40.8266666667,38.3266666667,-5.1855555556,86.9988888889,20.39,45.6333333333,17.4266666667,40.2666666667,-4.4333333333,759.7666666667,2,20.3333333333
0,20,41.4,18.23,41.53,20,40.73,38.3633333333,-5.075,87.53,20.39,45.4333333333,17.39,39.9666666667,-4.3666666667,759.7333333333,2,20.6666666667
0,19.9266666667,41.4,18.26,41.56,20,40.79,38.29,-4.9933333333,88.0244444444,20.29,45.2233333333,17.39,39.8266666667,-4.3,759.7,2,21
0,19.89,41.4,18.2,41.56,19.89,40.79,38.2,-4.9,88.3377777778,20.29,45.03,17.39,39.645,-4.2333333333,759.6666666667,2,21.3333333333
0,19.89,41.4,18.2,41.59,19.89,40.79,38.2,-4.8327777778,88.3827777778,20.29,44.8633333333,17.39,39.4666666667,-4.1666666667,759.6333333333,2,21.6666666667
0,19.8566666667,41.3633333333,18.2,41.59,19.89,40.79,38.2,-4.7266666667,88.7738888889,20.29,44.79,17.39,39.4,-4.1,759.6,2,22
0,19.79,41.23,18.2,41.7,19.89,40.79,38.2,-4.6138888889,88.9666666667,20.2,44.5,17.39,39.26,-4,759.55,1.8333333333,22.1666666667
0,19.79,41.2,18.1333333333,41.7,19.89,40.79,38.2,-4.45,89.4472222222,20.2,44.36,17.3233333333,39.1266666667,-3.9,759.5,1.6666666667,22.3333333333
0,19.79,41.2,18.1,41.73,19.89,40.79,38.1266666667,-4.2683333333,89.945,20.1,44.26,17.29,39.06,-3.8,759.45,1.5,22.5
0,19.76,41.2,18.1,41.79,19.89,40.79,38,-4.0394444444,90.4027777778,20.1,44.1266666667,17.29,39,-3.7,759.4,1.3333333333,22.6666666667
0,19.7,41.2,18.1,41.79,19.8233333333,40.73,38,-3.7983333333,90.8533333333,20.1,44,17.29,38.9,-3.6,759.35,1.1666666667,22.8333333333
0,19.7,41.1633333333,18.1,41.79,19.84,40.745,37.9666666667,-3.6016666667,91.2894444444,20.0333333333,43.9333333333,17.29,38.8266666667,-3.5,759.3,1,23
0,19.7,41.1633333333,18.1,41.79,19.89,40.79,37.9666666667,-3.3688888889,91.7527777778,20.05,43.895,17.29,38.76,-3.2833333333,759.2333333333,1.3333333333,25.8333333333
0,19.7,41.2,18.1,41.79,19.89,40.79,37.9,-3.14,92.2016666667,20,43.6633333333,17.29,38.6266666667,-3.0666666667,759.1666666667,1.6666666667,28.6666666667
0,19.7,41.2,18.1,41.79,19.79,40.6633333333,37.9,-2.8627777778,92.6544444444,20,43.53,17.29,38.59,-2.85,759.1,2,31.5
0,19.6,41.09,18.1333333333,41.7,19.79,40.59,37.9666666667,-2.6016666667,93.015,20,43.5,17.29,38.53,-2.6333333333,759.0333333333,2.3333333333,34.3333333333
0,19.6,41.03,18.1333333333,41.7,19.76,40.59,37.9666666667,-2.3283333333,93.485,19.9266666667,43.4333333333,17.29,38.5,-2.4166666667,758.9666666667,2.6666666667,37.1666666667
0,19.6,41.045,18.2,41.6633333333,19.7,40.59,38.045,-2.0405555556,93.8544444444,19.89,43.29,17.29,38.4333333333,-2.2,758.9,3,40
0,19.6,41.1266666667,18.2,41.59,19.7,40.7,38.09,-1.8388888889,94.1144444444,19.89,43.29,17.29,38.4,-2.0666666667,758.8166666667,3,40
0,19.6,41.2,18.2,41.59,19.76,40.7,38.03,-1.6433333333,94.3972222222,19.89,43.2,17.29,38.3266666667,-1.9333333333,758.7333333333,3,40
0,19.6,41.2,18.26,41.59,19.79,40.7,38,-1.3755555556,94.6077777778,19.8233333333,43.0666666667,17.26,38.26,-1.8,758.65,3,40
0,19.6,41.2,18.23,41.53,19.79,40.7,38,-1.16,94.745,19.8566666667,43.06,17.2,38.2,-1.6666666667,758.5666666667,3,40
0,19.6,41.23,18.29,41.59,19.79,40.7,37.9666666667,-1.0555555556,94.7444444444,19.79,42.9333333333,17.29,38.29,-1.5333333333,758.4833333333,3,40
0,19.5333333333,41.29,18.29,41.59,19.79,40.7,38.0266666667,-0.8444444444,94.8544444444,19.79,42.9,17.23,38.23,-1.4,758.4,3,40
0,19.5,41.29,18.29,41.53,19.79,40.7,38.0666666667,-0.7055555556,94.865,19.79,42.9,17.29,38.29,-1.35,758.3,3,40
0,19.5,41.29,18.29,41.5,19.79,40.7,38.1266666667,-0.6333333333,94.6677777778,19.79,42.8633333333,17.2,38.2,-1.3,758.2,3,40
0,19.5,41.29,18.29,41.5,19.73,40.7,38.09,-0.5,94.7961111111,19.79,42.79,17.26,38.26,-1.25,758.1,3,40
0,19.5,41.29,18.29,41.5,19.79,40.7,38.1633333333,-0.3611111111,94.9,19.79,42.73,17.29,38.29,-1.2,758,3,40
0,19.5,41.29,18.29,41.5,19.79,40.7,38.2,-0.2666666667,95.0438888889,19.73,42.73,17.23,38.23,-1.15,757.9,3,40
0,19.5,41.29,18.29,41.5,19.79,40.7,38.2,-0.1055555556,95.1788888889,19.79,42.6633333333,17.23,38.2,-1.1,757.8,3,40
0,19.5,41.4,18.245,41.45,19.745,40.7,38.2,0.0388888889,95.2572222222,19.745,42.645,17.23,38.1266666667,-1.0166666667,757.7166666667,3,40
0,19.5,41.4,18.29,41.5,19.7,40.7,38.2,0.15,95.3277777778,19.7,42.59,17.29,38.09,-0.9333333333,757.6333333333,3,40
0,19.39,41.29,18.23,41.4333333333,19.7,40.7,38.23,0.3,95.5033333333,19.7,42.59,17.29,38.09,-0.85,757.55,3,40
0,19.39,41.29,18.29,41.5,19.7,40.7,38.29,0.3777777778,95.4722222222,19.7,42.53,17.2,38,-0.7666666667,757.4666666667,3,40
0,19.4633333333,41.3633333333,18.2,41.4,19.7,40.7,38.29,0.4666666667,95.4222222222,19.7,42.5,17.26,38,-0.6833333333,757.3833333333,3,40
0,19.39,41.29,18.26,41.4666666667,19.7,40.7,38.29,0.5666666667,95.3722222222,19.7,42.4333333333,17.29,38,-0.6,757.3,3,40
0,19.39,41.29,18.29,41.5,19.7,40.7,38.29,0.6611111111,95.4222222222,19.7,42.4,17.29,38,-0.5666666667,757.25,3,38.1666666667
0,19.39,41.345,18.29,41.5,19.7,40.7,38.29,0.7,95.525,19.7,42.4,17.2,37.9,-0.5333333333,757.2,3,36.3333333333
0,19.39,41.3633333333,18.29,41.5,19.7,40.7,38.29,0.7833333333,95.6566666667,19.625,42.3175,17.2,37.9,-0.5,757.15,3,34.5
0,19.39,41.3633333333,18.29,41.5,19.7,40.7,38.29,0.7888888889,95.59,19.675,42.3725,17.2,37.9,-0.4666666667,757.1,3,32.6666666667
0,19.39,41.3633333333,18.26,41.5,19.7,40.7,38.3633333333,0.8055555556,95.7083333333,19.6,42.2,17.2,37.9,-0.4333333333,757.05,3,30.8333333333
0,19.29,41.4,18.2,41.5,19.7,40.7,38.29,0.8666666667,95.8777777778,19.65,42.1725,17.2,37.79,-0.4,757,3,29
0,19.3566666667,41.4,18.2,41.4,19.7,40.7,38.29,0.8888888889,96.0133333333,19.6,42.09,17.2,37.79,-0.4166666667,756.9666666667,2.8333333333,30.8333333333
0,19.29,41.4,18.2,41.4,19.7,40.6633333333,38.3633333333,0.9,96.01,19.6,42,17.2,37.79,-0.4333333333,756.9333333333,2.6666666667,32.6666666667
0,19.29,41.4,18.2,41.4,19.7,40.6633333333,38.29,0.8944444444,95.9777777778,19.6,41.9333333333,17.2,37.79,-0.45,756.9,2.5,34.5
0,19.3233333333,41.4,18.2,41.4,19.6,40.59,38.29,0.7833333333,95.7561111111,19.6,41.8633333333,17.2,37.79,-0.4666666667,756.8666666667,2.3333333333,36.3333333333
0,19.3233333333,41.4,18.2,41.4,19.6,40.59,38.23,0.6333333333,95.5442857143,19.6,41.79,17.2,37.7,-0.4833333333,756.8333333333,2.1666666667,38.1666666667
0,19.29,41.4,18.2,41.4,19.5666666667,40.59,38.2,0.4952380952,95.4661904762,19.6,41.79,17.2,37.7,-0.5,756.8,2,40
0,19.29,41.4,18.2,41.4,19.55,40.6725,38.2,0.3888888889,95.2022222222,19.6,41.79,17.2,37.59,-0.6166666667,756.7666666667,2,38.1666666667
0,19.29,41.29,18.175,41.475,19.5666666667,40.7,38.1633333333,0.2277777778,94.99,19.6,41.824375,17.2,37.59,-0.7333333333,756.7333333333,2,36.3333333333
0,19.29,41.29,18.1,41.5,19.6,40.59,38.09,0,94.6272222222,19.5636363636,41.86,17.1,37.5,-0.85,756.7,2,34.5
0,19.29,41.29,18.1,41.56,19.6,40.59,38,-0.2277777778,94.1672222222,19.525,41.8725,17.1,37.5,-0.9666666667,756.6666666667,2,32.6666666667
0,19.29,41.29,18.1,41.56,19.5666666667,40.6266666667,38.06,-0.4722222222,93.6905555556,19.5,41.9,17.1,37.4,-1.0833333333,756.6333333333,2,30.8333333333
0,19.2,41.2,18.0666666667,41.56,19.5,40.7,38.09,-0.6777777778,93.2227777778,19.5,41.9,17.1,37.4,-1.2,756.6,2,29
0,19.2,41.2,18,41.5,19.5,40.7,38.03,-1.0266666667,91.0538888889,19.445,41.845,17.1,37.29,-1.3333333333,756.6,2.1666666667,28.1666666667
0,19.2,41.2,18,41.5,19.5,40.7,38.045,-1.43,89.29,19.434,41.834,17.1,37.29,-1.4666666667,756.6,2.3333333333,27.3333333333
0,19.2,41.2,17.9266666667,41.5,19.5,40.7,38.09,-1.6972222222,88.9388888889,19.39,41.75,17.0666666667,37.26,-1.6,756.6,2.5,26.5
0,19.1333333333,41.1266666667,17.89,41.53,19.5,40.7,38.09,-1.8627777778,88.8494444444,19.39,41.7,17,37.2,-1.7333333333,756.6,2.6666666667,25.6666666667
0,19.1,41.1266666667,17.89,41.59,19.5,40.6633333333,38.1633333333,-1.9988888889,88.8133333333,19.39,41.7,17.0666666667,37.2,-1.8666666667,756.6,2.8333333333,24.8333333333
10,19.1,41.1266666667,17.89,41.59,19.4266666667,40.53,38.09,-2.01,89.5916666667,19.3566666667,41.7,17,37.1175,-2,756.6,3,24
10,19.1,41.2,17.8233333333,41.53,19.39,40.4,38.1266666667,-2,90.1433333333,19.29,41.7,17,37.09,-2.0833333333,756.6,3,24
10,19.1,41,17.79,41.56,19.39,40.3266666667,38.2,-2.035,90.4466666667,19.315,42.0225,17,37.1266666667,-2.1666666667,756.6,3,24
10,19.1,40.9333333333,17.79,41.4333333333,19.3566666667,40.2,38.1633333333,-2.155,90.7383333333,19.412,42.196,17,37.2,-2.25,756.6,3,24
0,19.1,41,17.79,41.4633333333,19.29,40.26,38.1633333333,-2.2911111111,90.7111111111,19.5666666667,42.4666666667,17,37.29,-2.3333333333,756.6,3,24
10,19.1,41.1933333333,17.79,41.59,19.29,40.23,38.2,-2.3988888889,90.5811111111,19.73,42.8266666667,17,37.29,-2.4166666667,756.6,3,24
20,19.1,41.4666666667,17.9266666667,41.86,19.29,40.29,38.2,-2.5294444444,90.2661111111,19.865,43.0425,16.9633333333,37.29,-2.5,756.6,3,24
10,19.23,41.5666666667,18.0666666667,42.06,19.39,40.2,38.3266666667,-2.6694444444,89.9861111111,19.9266666667,43.2666666667,16.89,37.29,-2.5,756.65,3,24.5
10,19.3566666667,41.96,18.1333333333,41.9333333333,19.39,40.05,38.4,-2.7,90.1511111111,20.0375,43.485,16.89,37.29,-2.5,756.7,3,25
0,19.6966666667,42.7233333333,18.2925,42.27,19.53,40.1333333333,38.4333333333,-2.745,90.0172222222,20.0181818182,43.3781818182,16.89,37.29,-2.5,756.75,3,25.5
10,19.9633333333,42.53,18.4633333333,42.6333333333,19.6333333333,40.33,38.5,-2.8572222222,89.8611111111,19.9725,43.333125,16.89,37.3,-2.5,756.8,3,26
0,20.1,42.1,18.7,42.4666666667,19.7,40.59,38.5,-2.9333333333,89.8722222222,20.0272727273,43.7454545455,16.9633333333,37.9666666667,-2.5,756.85,3,26.5
0,20.1,41.8266666667,18.76,42.5266666667,19.7,40.59,38.5,-2.9722222222,89.7277777778,20.1333333333,43.83,17,39.36,-2.5,756.9,3,27
10,20.1333333333,41.9,18.9266666667,42.7966666667,19.76,40.9966666667,38.43,-3.03,89.6744444444,20.1857142857,43.2771428571,17.0666666667,40.1,-2.5833333333,756.8833333333,2.8333333333,26.5
10,20.2,41.6933333333,19.0666666667,42.53,20.0666666667,42.7333333333,38.2225,-3.06,89.9105555556,20.1333333333,42.93,17.0666666667,39.8633333333,-2.6666666667,756.8666666667,2.6666666667,26
10,20.29,41.3633333333,19.2,41.9233333333,20.3266666667,43.8,38.7333333333,-3.06,90.0461111111,20.1333333333,43.2,17,39.39,-2.75,756.85,2.5,25.5
20,20.365,40.8925,19.26,41.39,20.5666666667,44.39,38.9666666667,-3.1277777778,89.455,20.2,43.08,17,38.9,-2.8333333333,756.8333333333,2.3333333333,25
10,20.4633333333,40.7666666667,19.39,41.06,20.76,46.0566666667,38.6933333333,-3.21,89.2366666667,20.2257142857,42.7292857143,16.9266666667,38.3666666667,-2.9166666667,756.8166666667,2.1666666667,24.5
0,20.5,40.7,19.4633333333,40.9333333333,20.79,46.8333333333,38.1,-3.3216666667,88.745,20.2,42.59,16.89,38.09,-3,756.8,2,24
10,20.5666666667,40.6266666667,19.5,40.6333333333,20.93,46.6266666667,37.6933333333,-3.4566666667,87.905,20.33,42.58,16.89,37.87,-3.1666666667,756.7666666667,2,23.3333333333
20,20.6,40.4,19.5666666667,40.4333333333,21.1333333333,46.1233333333,37.3633333333,-3.6722222222,86.8094444444,20.39,42.1333333333,16.8233333333,37.39,-3.3333333333,756.7333333333,2,22.6666666667
10,20.6666666667,40.2666666667,19.6,40.0266666667,21.26,45.3966666667,37.0966666667,-3.8972222222,85.8738888889,20.3233333333,42.1333333333,16.8566666667,37.1,-3.5,756.7,2,22
20,20.73,39.6333333333,19.6727272727,39.6381818182,21.1333333333,44.13,37.09,-4.015,86.0055555556,20.34,42.0283333333,16.79,36.7666666667,-3.6666666667,756.6666666667,2,21.3333333333
10,20.79,39.36,19.7,39.1966666667,20.9266666667,43.33,36.83,-4.07,86.2572222222,20.29,41.8266666667,16.8233333333,37.1333333333,-3.8333333333,756.6333333333,2,20.6666666667
20,20.76,38.7966666667,19.7,38.6333333333,20.79,42.5633333333,36.6333333333,-4.1938888889,85.6222222222,20.29,41.8266666667,16.89,38.3333333333,-4,756.6,2,20
10,20.76,38.4633333333,19.7,38.3616666667,20.73,42.03,36.36,-4.4,84.6122222222,20.29,41.9,17,39.0966666667,-4.15,756.6,1.8333333333,27.3333333333
10,20.76,38.29,19.7,38.23,20.6,41.7,36.6266666667,-4.5466666667,84.2544444444,20.2,42.03,17.0666666667,39.43,-4.3,756.6,1.6666666667,34.6666666667
20,20.7,38.29,19.7,38.36,20.525,41.65,36.8333333333,-4.8794444444,82.5377777778,20.2,42.24,17,39.4,-4.45,756.6,1.5,42
10,20.7,38.3266666667,19.7,38.56,20.5,41.5,37.09,-5.2161111111,81.6327777778,20.2,42.558,17,39.4,-4.6,756.6,1.3333333333,49.3333333333
10,20.7,38.4666666667,19.7,38.73,20.39,41.3633333333,37.1633333333,-5.2505555556,82.8511111111,20.2,42.93,17,39.4,-4.75,756.6,1.1666666667,56.6666666667
20,20.6666666667,38.59,19.625,38.8175,20.3233333333,41.23,37.4333333333,-5.0638888889,84.4333333333,20.2,43.1266666667,17,39.3266666667,-4.9,756.6,1,64
10,20.6,38.6633333333,19.5333333333,38.9666666667,20.29,41.0266666667,37.56,-5.3488888889,82.9338888889,20.2,43.3333333333,17,39.26,-4.8333333333,756.6,1,64.1666666667
10,20.6,38.79,19.4633333333,39.03,20.23,40.8266666667,37.73,-5.5494444444,82.4416666667,20.2,43.53,16.9266666667,39.2,-4.7666666667,756.6,1,64.3333333333
